Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
9.80308   ,-4.92843e+01,-4.02292e+01,-4.66634e+01,-4.24251e+01,-4.16054e+01,-4.65270e+01,-4.28743e+01,-4.32795e+01,,         0.40333,2.40000e+01,
9.88624   ,-5.12682e+01,-4.20187e+01,-4.68638e+01,-3.96795e+01,-4.33243e+01,-4.25207e+01,-4.44757e+01,-4.16214e+01,,         0.40500,2.40000e+01,
9.96940   ,-5.06300e+01,-4.06314e+01,-4.40927e+01,-4.08349e+01,-4.47348e+01,-4.32289e+01,-4.35973e+01,-4.30111e+01,,         0.40667,2.50000e+01,
10.05256  ,-5.11447e+01,-4.57774e+01,-4.55955e+01,-4.61124e+01,-4.86552e+01,-4.33457e+01,-4.39334e+01,-5.00158e+01,,         0.40833,2.50000e+01,
10.13572  ,-4.76606e+01,-4.32722e+01,-3.87437e+01,-4.19755e+01,-4.38360e+01,-4.40721e+01,-4.33391e+01,-4.96825e+01,,         0.41000,2.50000e+01,
10.21888  ,-4.30676e+01,-3.73947e+01,-4.44633e+01,-4.33535e+01,-4.15768e+01,-4.08340e+01,-4.20921e+01,-4.56197e+01,,         0.41167,2.60000e+01,
10.30204  ,-4.18273e+01,-3.74905e+01,-4.24205e+01,-4.08528e+01,-4.16790e+01,-3.86206e+01,-4.02018e+01,-4.48197e+01,,         0.41333,2.60000e+01,
10.38520  ,-4.18731e+01,-3.91662e+01,-3.95903e+01,-4.12046e+01,-4.29405e+01,-4.23910e+01,-4.34029e+01,-3.99443e+01,,         0.41500,2.70000e+01,
10.46836  ,-5.05668e+01,-4.50394e+01,-4.21407e+01,-4.60531e+01,-4.95260e+01,-4.40017e+01,-4.39935e+01,-4.54455e+01,,         0.41667,2.70000e+01,
10.55152  ,-4.43387e+01,-4.60053e+01,-4.15970e+01,-4.04194e+01,-4.33430e+01,-4.27792e+01,-4.29634e+01,-4.64255e+01,,         0.41833,2.70000e+01,
10.63468  ,-4.60205e+01,-4.31406e+01,-4.07351e+01,-4.06366e+01,-4.39558e+01,-3.92761e+01,-4.34564e+01,-4.36244e+01,,         0.42000,2.80000e+01,
